player,Nodes Degree_xt,Closeness_xt,Pagerank_xt,Betweenness_xt,Nodes Degree_base,Closeness_base,Pagerank_base,Betweenness_base,match_id,team,player_match_id,Sofascore Rating
Lawrence Ati-Zigi,3.008297005,0.077206019,0.030793347,0.006157635,19,0.464417582,0.01707839,0,3857299,Ghana,Lawrence Ati_3857299,7
Tariq Lamptey,3.005704025,0.091349485,0.032486141,0.002463054,22,0.594074322,0.023636915,0,3857299,Ghana,Tariq Lamptey_3857299,6.3
Mohammed Waed Abdulwahhab Al Bayati,3.005298981,0.088778569,0.022084425,0,15,0.650952145,0.015789196,0,3857301,Qatar,Mohammed Waad_3857301,6.6
Saeid Ezatolahi Afagh,3.00115118,0.081749954,0.0205774,0,17,0.523418114,0.025281961,0.009240591,3857271,Iran,Saeid Ezatolahi_3857271,6.4
Edouard Mendy,2.999298646,0.08363705,0.014924625,0,43,1.105055441,0.023545725,0.023809524,3857285,Senegal,Edouard Mendy_3857285,5.7
Gaël Ondoua,2.996703123,0.079500432,0.015587318,0.001149425,11,0.360933903,0.007790248,0,3857290,Cameroon,Gaël Ondoua_3857290,6.5
Youssouf Fofana,2.995387778,0.081666871,0.01555791,0,16,0.551860064,0.010452551,0,3869685,France,Youssouf Fofana_3869685,6.5
Nicola Zalewski,2.992816637,0.094353714,0.026959502,0.001424501,25,0.837759365,0.031039607,0.005698006,3857265,Poland,Nicola Zalewski_3869152,6.1
Srđan Babić,2.989744973,0.08651558,0.018827025,0,23,0.851148149,0.015548702,0.002150538,3857259,Serbia,Srđan Babić_3857259,6.2
Brenden Aaronson,2.988275032,0.089843804,0.021967333,0.001322751,18,0.788219066,0.015291944,0,3857272,United States,Brenden Aaronson_3857272,6.8
Darko Lazović,2.987949664,0.085077584,0.018072043,0.005376344,15,0.854405421,0.014490146,0.000358423,3857258,Serbia,Darko Lazović_3857258,6.5
Craig Goodwin,2.984524485,0.083220848,0.01887864,0.002150538,15,0.580133912,0.01234692,0,3869151,Australia,Craig Goodwin_3869151,7.5
Damián Emiliano Martínez,2.984490977,0.075954406,0.016582441,0,43,1.334272052,0.015760439,0,3869151,Argentina,Emiliano Martínez_3869151,6.5
Wojciech Szczęsny,2.98176697,0.086786875,0.016862931,0,30,0.97826087,0.015740899,0,3869152,Poland,Wojciech Szczęsny_3869152,7.1
Andreas Evald Cornelius,2.981025563,0.108073122,0.025668244,0.001149425,15,1.057553957,0.013419644,0,3857254,Denmark,Andreas Cornelius_3857254,7
Mohammed Khalil Al Owais,2.980662611,0.092304898,0.017192101,0,29,0.976232946,0.013315772,0,3857297,Saudi Arabia,Mohammed Al-Owais_3857297,6.3
Ritsu Doan,2.980134082,0.097748496,0.024693496,0,23,1.057911181,0.016303878,0,3857295,Japan,Ritsu Doan_3857295,6.7
Famara Diedhiou,2.976199857,0.096675475,0.025024979,0.003225806,10,0.387441166,0.011797311,0,3869118,Senegal,Famara Diédhiou_3869118,6.6
Miloš Degenek,2.975112101,0.088621968,0.023081632,0.001149425,19,0.713435349,0.016022656,0,3857279,Australia,Miloš Degenek_3857279,6.6
Diogo Meireles Costa,2.969592825,0.091562255,0.01868797,0,29,0.834191838,0.010051263,0,3869486,Portugal,Diogo Costa_3869486,5.9
Ali Albulayhi,2.965710224,0.089053569,0.035046136,0,21,0.497567167,0.024905502,0.001231527,3857300,Saudi Arabia,Ali Albulayhi_3857300,6.4
Kasper Schmeichel,2.963169825,0.075913042,0.013565996,0,22,0.805423794,0.009314834,0,3857266,Denmark,Kasper Schmeichel_3857266,6.9
Alisson Ramsés Becker,2.958781169,0.093601707,0.021186885,0.001149425,33,0.91696212,0.013551836,0,3869253,Brazil,Alisson_3869253,7.2
Michael Steveen Estrada Martínez,2.935360715,0.108947772,0.03086146,0.002849003,15,0.78380354,0.018361306,0,3857267,Ecuador,Michael Estrada_3857267,6.6
Dušan Vlahović,2.934332091,0.107147727,0.031656671,0,14,0.75021285,0.017081562,0,3857256,Serbia,Dušan Vlahović_3857256,7
Kasper Dolberg,2.927655655,0.114055053,0.026131822,0.001149425,13,0.891416928,0.012338602,0,3857257,Denmark,Kasper Dolberg_3857257,6.6
Lautaro Javier Martínez,2.896972483,0.093527812,0.023692508,0.003787879,14,0.707704724,0.014173484,0,3869685,Argentina,Lautaro Martínez_3869685,5.8
Michy Batshuayi Tunga,2.887711526,0.099902408,0.027729747,0,21,0.936184546,0.016082074,0,3857283,Belgium,Michy Batshuayi_3857283,6
Martin Braithwaite Christensen,2.883917039,0.107090382,0.03407035,0.004926108,14,0.760310885,0.016142227,0,3857266,Denmark,Martin Braithwaite_3857266,6.6
Niclas Füllkrug,2.883189198,0.102995557,0.026821638,0.004597701,13,0.668529589,0.016627249,0,3857263,Germany,Niclas Füllkrug_3857263,7.6
Gue-Sung Cho,2.871263941,0.10046381,0.025924951,0.001322751,13,0.642585551,0.015708768,0.000661376,3857287,South Korea,Gue-sung Cho_3857287,6.5
Leroy Sané,2.862409506,0.085554201,0.022367852,0.010344828,17,0.651701665,0.02394191,0.010344828,3857263,Germany,Leroy Sané_3857263,7
Kaoru Mitoma,2.860622699,0.09112972,0.020181448,0.002463054,25,1.148095953,0.016333355,0,3857295,Japan,Kaoru Mitoma_3857295,6.4
Devis Rogers Epassy Mboka,2.845295997,0.065482118,0.014065602,0,45,0.722214874,0.020968505,0.003694581,3857280,Cameroon,Devis Epassy_3857280,9.1
Edinson Roberto Cavani Gómez,2.841313152,0.102365253,0.027254723,0.005291005,15,0.980251346,0.015831868,0,3857287,Uruguay,Edinson Cavani_3857287,6.8
André Ayew Pelé,2.837669125,0.088459787,0.024304215,0,17,0.711509782,0.01499427,0,3857293,Ghana,André Ayew_3857293,5.9
Nemanja Radonjić,2.836689221,0.098091194,0.027176639,0.003225806,18,0.738644802,0.021560552,0.01218638,3857258,Serbia,Nemanja Radonjić_3857258,6.1
Marko Livaja,2.831400094,0.1033671,0.036681396,0.018472906,11,0.490488542,0.018809466,0.016009852,3857277,Croatia,Marko Livaja_3857277,6.6
Youstin Delfin Salas Gómez,2.823312125,0.080545839,0.015599999,0,21,0.692185989,0.013871144,0,3857292,Costa Rica,Youstin Salas_3857292,6.6
Raphinha,2.811903967,0.097623201,0.019131206,0.001231527,16,0.952001175,0.01346328,0,3857280,Brazil,Raphinha_3857280,6.6
Rafael Alexandre Conceição Leão,2.810999627,0.099145022,0.027877013,0.002150538,19,1.030154177,0.018418572,0,3857298,Portugal,Rafael Leão_3857298,7.1
Cristiano Ronaldo dos Santos Aveiro,2.807822445,0.102191715,0.026797342,0,14,0.949247518,0.014526702,0,3869486,Portugal,Cristiano Ronaldo_3869486,6.7
Wahbi Khazri,2.805646185,0.095358914,0.025349866,0,15,0.774047955,0.015556187,0,3857288,Tunisia,Wahbi Khazri_3857288,6.9
Jack Grealish,2.803889407,0.088601965,0.017158557,0.004301075,17,0.939858448,0.012703936,0,3869118,England,Jack Grealish_3869118,6.6
Bruno Petković,2.800392528,0.103740424,0.027719237,0.016091954,17,0.864397249,0.01642099,0.014942529,3869420,Croatia,Bruno Petković_3869420,7.2
Richie Laryea,2.798077339,0.101700816,0.024091304,0.001075269,13,0.517670174,0.014042738,0.002329749,3857276,Canada,Richie Laryea_3857276,6.4
Przemysław Frankowski,2.797452549,0.094175475,0.02100915,0,13,0.505458352,0.01245243,0,3857265,Poland,Przemysław Frankowski_3857265,6.8
Anssumane Fati,2.797247181,0.098710457,0.0224027,0.001149425,35,1.782079522,0.014469041,0,3857255,Spain,Ansu Fati_3857255,6.5
Christian Fassnacht,2.789142913,0.086749122,0.022323072,0.003448276,16,0.670560045,0.014286595,0,3857256,Switzerland,Christian Fassnacht_3857256,6.6
Sardar Azmoun,2.787173566,0.097590393,0.022374245,0,17,0.860570118,0.016848012,0,3857278,Iran,Sardar Azmoun_3857278,6.5
Julián Álvarez,2.784382844,0.087094575,0.02038997,0,13,0.546810273,0.011810078,0,3857289,Argentina,Julián Álvarez_3857289,6.6
Marcus Thuram,2.782444786,0.091287946,0.022256703,0,18,0.81436105,0.014045167,0,3869152,France,Marcus Thuram_3869152,6.9
Olivier Giroud,2.779707829,0.08245479,0.018308226,0.00094697,13,0.588916732,0.012067452,0,3869685,France,Olivier Giroud_3869685,6.7
Koke,2.773313457,0.088130065,0.01921243,0.002298851,19,0.933362638,0.011762015,0,3857263,Spain,Koke_3857263,6.5
Takefusa Kubo,2.76912881,0.085827613,0.035139651,0.011494253,16,0.553411765,0.030481133,0.011111111,3857255,Japan,Takefusa Kubo_3857255,6.5
Kellyn Kai Perry-Acosta,2.764550434,0.086000176,0.017789098,0,15,0.912863071,0.010941332,0,3857282,United States,Kellyn Acosta_3857282,6.5
Agustín Canobbio Graviz,2.764405728,0.087549272,0.022736795,0.001075269,11,0.547680039,0.016139,0.001075269,3857293,Uruguay,Agustín Canobbio_3857293,6.7
Karl Brillant Toko Ekambi,2.760768208,0.094392786,0.02525057,0,16,0.545523818,0.017739605,0,3857259,Cameroon,Karl Toko Ekambi_3857259,6.5
Kang-In Lee,2.752417409,0.08502302,0.019192861,0,17,0.836219693,0.01521182,0.000661376,3857287,South Korea,Kang-in Lee_3857287,6.7
Jamie MacLaren,2.749794718,0.098165222,0.025506258,0.013793103,13,0.423842842,0.016750525,0.014942529,3857288,Australia,Jamie MacLaren_3857288,6.7
Nicholas Williams Arthuer,2.748444453,0.098844197,0.025892735,0,46,2.484768934,0.015664816,0,3857255,Spain,Nico Williams_3857255,6.6
Hernán Ismael Galíndez,2.74803112,0.084743042,0.016858049,0,36,0.986579331,0.020164668,0,3857267,Ecuador,Hernán Galíndez_3857267,6.4
Roberto Carlos Alvarado Hernández,2.742541118,0.086816576,0.025349778,0.001149425,16,0.769470696,0.021235236,0,3857289,Mexico,Roberto Alvarado_3857289,6.3
Matías Nicolás Viña Susperreguy,2.737593385,0.096368427,0.026301443,0.003968254,14,0.642268932,0.013511555,0,3857287,Uruguay,Matías Viña_3857287,6.7
Abdulrahman Al-Obood,2.736454957,0.080625964,0.022879531,0,13,0.520930233,0.020467921,0,3857260,Saudi Arabia,Abdulrahman Alobud_3857260,6.4
Jewison Bennette,2.73241234,0.098130194,0.036487394,0.004301075,12,0.475938657,0.029733222,0,3857291,Costa Rica,Jewison Bennette_3857291,6.2
Harry Wilson,2.730171267,0.07620332,0.016399585,0,12,0.479343832,0.012098295,0,3857261,Wales,Harry Wilson_3857261,6.6
Seyed Hossein Hosseini,2.729198429,0.071364421,0.012392478,0,23,0.467113334,0.012450788,0.006321839,3857273,Iran,Seyed Hossein Hosseini_3857273,7.5
DeAndre Yedlin,2.728929131,0.087012365,0.018683258,0,14,0.620603867,0.010005008,0,3869117,United States,DeAndre Yedlin_3869117,6.4
Niclas Füllkrug,2.72803881,0.100592306,0.022263156,0.01827957,9,0.68989349,0.011853721,0.015053763,3857284,Germany,Niclas Füllkrug_3857284,6.7
Carlos Alberto Rodríguez Gómez,2.724513671,0.097472455,0.025904523,0.001149425,11,0.539096267,0.015585115,0,3857260,Mexico,Carlos Rodríguez_3857260,6.6
Anssumane Fati,2.723927945,0.092444966,0.018484793,0.002016129,16,1.077832048,0.008633458,0,3869220,Spain,Ansu Fati_3869220,6.5
Yuto Nagatomo,2.711923638,0.079535128,0.026786225,0,17,0.522666667,0.028746564,0.001915709,3857255,Japan,Yuto Nagatomo_3857255,6.2
Jun-Ho Son,2.709233609,0.085057735,0.021181093,0.001231527,13,0.448014781,0.012607008,0,3857262,South Korea,Jun-ho Son_3857262,6.4
José Adoni Cifuentes Charcopa,2.708734676,0.096861391,0.027473382,0,17,0.945968967,0.016819371,0,3857286,Ecuador,José Cifuentes_3857286,6.3
Daizen Maeda,2.701021021,0.091424688,0.021292505,0,9,0.416832411,0.010083197,0,3869219,Japan,Daizen Maeda_3869219,7.3
Abdelhamid Sabiri,2.700664812,0.076557791,0.017806729,0.001231527,17,0.689173074,0.014774945,0,3857277,Morocco,Abdelhamid Sabiri_3857277,6.4
Alan Steven Franco Palma,2.689078972,0.08238163,0.0191534,0.001424501,12,0.681051626,0.012201068,0,3857286,Ecuador,Alan Franco_3857286,
Iliman Ndiaye,2.688731549,0.091115971,0.021065358,0.001075269,18,0.639521769,0.018021087,0,3869118,Senegal,Iliman Ndiaye_3869118,6.1
Seyed Hossein Hosseini,2.688554991,0.078977262,0.018091705,0.001008065,15,0.534018987,0.022551959,0.001008065,3857271,Iran,Seyed Hossein Hosseini_3857271,5
Naïm Sliti,2.687604267,0.088286654,0.038416285,0.05862069,14,0.666525603,0.031504978,0.05862069,3857254,Tunisia,Naïm Sliti_3857254,6.8
Aymen Dahmen,2.686984282,0.070409214,0.014883443,0,14,0.460881159,0.011522054,0,3857275,Tunisia,Aymen Dahmen_3857275,7.4
Awer Mabil,2.686546312,0.089421493,0.022061081,0.002298851,21,0.845496846,0.01926889,0.005747126,3857279,Australia,Awer Mabil_3857279,6.4
Alejandro Balde Martínez,2.68413206,0.086492789,0.01837095,0,16,0.751243087,0.010753205,0,3857263,Spain,Alejandro Balde_3857263,6.4
Seung-Gyu Kim,2.682561367,0.078815739,0.015984942,0,39,1.356497861,0.017485038,0,3857299,South Korea,Seung-gyu Kim_3857299,5.7
Keanu Baccus,2.680450269,0.090944816,0.024733762,0.001149425,12,0.583560047,0.01255857,0,3857279,Australia,Keanu Baccus_3857279,6.4
Alisson Ramsés Becker,2.680284471,0.072736222,0.0118801,0,26,0.786356564,0.00796537,0,3857258,Brazil,Alisson_3857258,6.9
Damián Emiliano Martínez,2.680082641,0.084044042,0.014234762,0,19,0.935979123,0.007866926,0,3857264,Argentina,Emiliano Martínez_3857264,6.8
Lautaro Javier Martínez,2.67983384,0.105839825,0.028943168,0,12,0.728528517,0.013522662,0,3857289,Argentina,Lautaro Martínez_3857289,6.6
Salman Mohammed Al Faraj,2.678206127,0.073933367,0.021785601,0,21,0.563218391,0.025738462,0,3857300,Saudi Arabia,Salman Al-Faraj_3857300,6.4
Nemanja Maksimović,2.67644278,0.087990985,0.017632176,0,10,0.39366458,0.011126605,0,3857258,Serbia,Nemanja Maksimović_3857258,6.5
João Maria Lobo Alves Palhinha Gonçalves,2.671318669,0.074164203,0.014588279,0.003225806,13,0.60972823,0.013108496,0.001433692,3857270,Portugal,João Palhinha_3857270,6.7
Gregor Kobel,2.662708828,0.07011007,0.01286432,0,29,0.877478085,0.013552529,0,3857256,Switzerland,Gregor Kobel_3857256,6.3
Brandon Aguilera Zamora,2.662704653,0.079891039,0.019309878,0,12,0.481197647,0.020327591,0,3857291,Costa Rica,Brandon Aguilera_3857291,5.9
Alisson Ramsés Becker,2.66199115,0.081290889,0.013443459,0,19,0.779818785,0.010327954,0,3857269,Brazil,Alisson_3857269,6.9
Francisco Guillermo Ochoa Magaña,2.661094923,0.084407696,0.017475734,0,48,1.051447715,0.018017449,0,3857265,Mexico,Guillermo Ochoa_3857265,7.8
Anthony Daniel Contreras Enríquez,2.654159803,0.079840749,0.035439046,0.002150538,10,0.405101275,0.024624257,0.00125448,3857291,Costa Rica,Anthony Contreras_3857291,6.4
Carlos Manuel Martínez Castro,2.648992056,0.081493454,0.022919011,0.003225806,16,0.437672232,0.019857429,0.006989247,3857291,Costa Rica,Carlos Martínez_3857291,6
Youssef En-Nesyri,2.630036279,0.089175071,0.022413983,0.002150538,10,0.510730374,0.014358691,0,3857283,Morocco,Youssef En-Nesyri_3857283,6.6
Daniel James,2.627270077,0.099810003,0.026467406,0,19,0.877373847,0.020810695,0,3857273,Wales,Daniel James_3857273,6.7
Gonzalo Ariel Montiel,2.62360102,0.090806544,0.016719684,0.003787879,20,0.976729512,0.013162859,0,3869685,Argentina,Gonzalo Montiel_3869685,6.1
Jules Koundé,2.621432495,0.077347203,0.013619099,0,12,0.695558662,0.008019144,0,3857279,France,Jules Koundé_3857279,6.6
Pape Gueye,2.591747423,0.086711893,0.016429972,0.001322751,18,0.922195132,0.014253594,0,3857285,Senegal,Pape Gueye_3857285,6.7
Haji Wright,2.566744508,0.101044428,0.021481235,0,11,0.659591681,0.011343373,0,3857282,United States,Haji Wright_3857282,6.6
Ferrán Torres García,2.566074795,0.095456032,0.019779546,0.002298851,29,1.871348701,0.012089083,0,3857255,Spain,Ferran Torres_3857255,6.8
Abdelhamid Sabiri,2.55569878,0.076019302,0.014816701,0.010752688,9,0.496884612,0.010859207,0.003763441,3857283,Morocco,Abdelhamid Sabiri_3857283,7.3
Ante Budimir,2.540748401,0.093903752,0.020487761,0,11,0.667532666,0.009611964,0,3869219,Croatia,Ante Budimir_3869219,6.4
Takuma Asano,2.539991179,0.083882591,0.021540558,0.002298851,11,0.509532062,0.021065591,0,3857255,Japan,Takuma Asano_3857255,6.6
Jeremy Leonel Sarmiento Morante,2.539876722,0.089840689,0.01923888,0.001424501,12,0.837009835,0.011069221,0,3857286,Ecuador,Jeremy Sarmiento_3857286,6.8
Marcus Thuram,2.513446544,0.098045051,0.021775924,0,9,0.408787542,0.009533172,0,3857266,France,Marcus Thuram_3857266,6.5
Issam Jebali,2.510272089,0.092130281,0.027350145,0.014778325,9,0.540495825,0.015505052,0.014778325,3857275,Tunisia,Issam Jebali_3857275,6.2
Nemanja Radonjić,2.506212374,0.082480416,0.016562942,0.003448276,12,0.642623134,0.011080072,0,3857256,Serbia,Nemanja Radonjić_3857256,6.8
Gabriel Fernando de Jesus,2.500708223,0.085074143,0.034602752,0.017204301,14,0.632171639,0.022566516,0.017204301,3857258,Brazil,Gabriel Jesus_3857258,6.6
Nemanja Radonjić,2.498247557,0.089236882,0.017461376,0,8,0.411777266,0.008937527,0,3857259,Serbia,Nemanja Radonjić_3857259,6.4
Krzysztof Piątek,2.494245137,0.096191645,0.026857554,0,10,0.526273045,0.017989919,0,3857297,Poland,Krzysztof Piątek_3857297,6.5
Jewison Bennette,2.488838003,0.089526989,0.019316076,0.002150538,17,0.874214826,0.018507647,0,3857292,Costa Rica,Jewison Bennette_3857292,6
Alireza Jahanbakhsh,2.47945476,0.09005348,0.027805968,0.003024194,11,0.428299492,0.019847668,0.002016129,3857271,Iran,Alireza Jahanbakhsh_3857271,6.3
Dušan Vlahović,2.463910949,0.090962799,0.018357021,0.001075269,11,0.60649565,0.012866737,0,3857258,Serbia,Dušan Vlahović_3857258,6.4
Jakub Kamiński,2.461972927,0.085750682,0.026263554,0.015053763,12,0.628934242,0.02207367,0.015053763,3857264,Poland,Jakub Kamiński_3857264,6.1
Alireza Jahanbakhsh,2.458473034,0.092405075,0.022234105,0.003448276,11,0.63343784,0.023886609,0.001149425,3857273,Iran,Alireza Jahanbakhsh_3857273,6.5
Ricardo Jorge Luz Horta,2.456518192,0.099259306,0.023168263,0,18,0.878198129,0.012147756,0,3869486,Portugal,Ricardo Horta_3869486,6.6
Xavi Simons,2.454973966,0.083505831,0.021403853,0,14,0.656674993,0.015166756,0,3869117,Netherlands,Xavi Simons_3869117,6.7
Gonçalo Matias Ramos,2.450923142,0.090265392,0.018788403,0.023655914,12,0.530127844,0.010795395,0.029032258,3857298,Portugal,Gonçalo Ramos_3857298,6.6
Haris Seferović,2.450306733,0.08865157,0.017490507,0.003225806,9,0.568716879,0.01037023,0,3869254,Switzerland,Haris Seferović_3869254,6.7
Nikola Vlašić,2.44855819,0.087899041,0.020507443,0.002463054,13,0.684500249,0.01184196,0,3869684,Croatia,Nikola Vlašić_3869684,6.6
Alvaro José Zamora Mata,2.44607196,0.082988822,0.02048536,0.005376344,12,0.442115605,0.020188911,0,3857291,Costa Rica,Álvaro Zamora_3857291,6.4
Karl Brillant Toko Ekambi,2.444524982,0.086458444,0.028649966,0.00862069,15,0.736411455,0.02174796,0,3857280,Cameroon,Karl Toko Ekambi_3857280,6.9
Gabriel Fernando de Jesus,2.442681194,0.08335992,0.015257801,0.001075269,9,0.415139181,0.009451036,0,3857269,Brazil,Gabriel Jesus_3857269,7
Djorkaeff Neicer Reasco González,2.435846206,0.099639242,0.026233955,0,8,0.410081673,0.011767948,0,3857267,Ecuador,Djorkaeff Reasco_3857267,6.4
Milad Mohammadi,2.43165528,0.081629647,0.021693853,0,17,0.530660377,0.026737768,0.002520161,3857271,Iran,Milad Mohammadi_3857278,6.7
Marko Livaja,2.426319223,0.09059438,0.020019476,0,10,0.68223609,0.010300814,0,3869519,Croatia,Marko Livaja_3869519,6.4
Rafael Alexandre Conceição Leão,2.422840255,0.0929166,0.017159208,0,22,1.167534921,0.016375122,0,3869486,Portugal,Rafael Leão_3869486,7.1
Raheem Sterling,2.422399342,0.103704344,0.029651752,0.001666667,10,0.656234832,0.01367176,0,3869354,England,Raheem Sterling_3869354,6.7
Noussair Mazraoui,2.420093593,0.07111422,0.016891547,0,28,0.834206897,0.021647575,0.006157635,3857277,Morocco,Noussair Mazraoui_3857277,7.2
Fabian Rieder,2.412340724,0.090487046,0.0241847,0.003448276,11,0.622630321,0.013227665,0.013793103,3857290,Switzerland,Fabian Rieder_3857290,6.7
Cheikh Ahmadou Bamba Mbacke Dieng,2.408466494,0.092733744,0.026479074,0.001075269,9,0.561397255,0.014620314,0,3869118,Senegal,Ahmadou Bamba Dieng_3869118,6.5
Ali Albulayhi,2.406361236,0.074955582,0.014937757,0,14,0.404123711,0.013354262,0.002873563,3857260,Saudi Arabia,Ali Albulayhi_3857260,6.7
Mario Pašalić,2.404941803,0.086686966,0.01786717,0,19,1.011687277,0.011227372,0,3869519,Croatia,Mario Pašalić_3869519,6.7
Kingsley Coman,2.389883277,0.083466675,0.018557674,0,18,0.994747303,0.013584104,0,3869152,France,Kingsley Coman_3869152,6.5
Michał Skóraś,2.386457056,0.083236138,0.021582655,0,17,0.626583789,0.018678847,0,3857264,Poland,Michał Skóraś_3857264,6.5
Abdullah Mohammed Madu,2.385240376,0.079280671,0.019752751,0.001149425,9,0.446723647,0.015747543,0,3857260,Saudi Arabia,Abdullah Madu_3857260,7
Jonathan Osorio,2.382084645,0.087482849,0.016106082,0,17,0.712025316,0.013957913,0.008045977,3857268,Canada,Jonathan Osorio_3857268,6.5
Marten de Roon,2.373849448,0.079601914,0.016262514,0,13,0.772819873,0.010858768,0,3857274,Netherlands,Marten de Roon_3857274,6.7
Haris Seferović,2.371717254,0.09298502,0.02152825,0.001149425,11,0.468388824,0.014776675,0.011494253,3857290,Switzerland,Haris Seferović_3857290,6.5
Rodrygo Silva de Goes,2.357449291,0.087655651,0.018317926,0,12,0.857651494,0.01184424,0,3869253,Brazil,Rodrygo_3869253,6.8
Matheus Luiz Nunes,2.347551997,0.084218606,0.015972309,0.002150538,9,0.65080536,0.010314767,0,3857270,Portugal,Matheus Nunes_3857270,6.6
Tarek Salman Salman,2.343737775,0.083895054,0.022023395,0,15,0.656980857,0.016000567,0.001724138,3857301,Qatar,Tarek Salman_3857301,6.5
Georges-Kévin Nkoudou Mbida,2.322679525,0.083707805,0.018376683,0.004301075,12,0.494868035,0.016012168,0.010752688,3857259,Cameroon,Georges-Kévin N'Koudou_3857259,6.6
